233	3.645683	1442
234	3.645909	734
235	3.702467	66
236	3.702776	408
237	3.702949	1442
238	3.703445	1442
239	3.703928	1442
240	3.704195	1442
241	3.704686	1442
242	3.705176	1442
243	3.705445	1442
244	3.705934	1442
245	3.706053	379
246	3.706317	404
247	3.706482	1442
248	3.706655	213
249	3.706656	66
250	3.706953	1442
251	3.707468	1442
252	3.707927	1442
253	3.708195	1442
254	3.708687	1442
255	3.708952	1442
256	3.709442	1442
257	3.709933	1442
258	3.710199	1442
259	3.710697	1442
260	3.710699	92
261	3.766228	66
262	3.766571	499
263	3.766574	371
264	3.766932	1442
265	3.767198	1442
266	3.767689	1442
267	3.768179	1442
268	3.768446	1442
269	3.768936	1442
270	3.769426	1442
271	3.769693	1442
272	3.770183	1442
273	3.770673	1442
274	3.770940	1442
275	3.771430	1442
276	3.771697	1442
277	3.771911	379
278	3.772200	1442
279	3.772690	1442
280	3.773209	1442
281	3.773448	1442
282	3.773936	1418
283	3.830000	392
284	3.830002	66
285	3.830513	1442
286	3.830934	1442
287	3.831424	1442
288	3.831691	1442
289	3.832181	1442
290	3.832680	1442
291	3.832938	1442
292	3.833435	1442
293	3.833695	1442
294	3.834186	1442
295	3.834682	1442
296	3.834943	1442
297	3.835436	1442
298	3.835437	380
299	3.835707	422
300	3.836183	1442
301	3.836438	1442
302	3.836929	1442
303	3.837201	1442
304	3.837692	1442
305	3.837934	1034
306	3.837937	66
307	3.838434	1442
308	3.838950	1442
309	3.839192	1442
310	3.839680	1442
311	3.840374	1442
312	3.840511	1442
313	3.840928	1442
314	3.841210	1442
315	3.841688	1442
316	3.841688	60
317	3.894978	456
318	3.894981	66
319	3.894983	375
320	3.895460	390
321	3.895461	1442
322	3.895965	1442
323	3.896430	1442
324	3.896697	1442
325	3.897187	1442
326	3.897677	1442
327	3.897943	1442
328	3.898193	1098
329	3.959244	66
330	3.959779	399
331	3.959780	1442
332	3.959911	390
333	3.960180	431
334	3.960445	1442
335	3.960686	677
336	3.960691	66
337	3.960951	1442
338	3.961438	1442
339	3.961929	1442
340	3.962245	1442
341	3.962869	1442
342	3.963178	1442
343	3.963443	1442
344	3.963933	1442
345	3.964427	1442
346	3.964428	457
347	4.025966	396
348	4.025969	66
349	4.026156	511
350	4.026677	1442
351	4.026944	1442
352	4.027434	1442
353	4.027924	1442
354	4.028191	1442
355	4.028681	1442
356	4.029212	1442
357	4.029215	372
358	4.029678	1442
359	4.029944	1442
360	4.030155	379
361	4.091546	66
362	4.091965	1442
363	4.092438	1442
364	4.093036	1442
365	4.093540	1442
366	4.093543	442
367	4.093544	66
368	4.093545	363
369	4.094034	364
370	4.094035	1442
371	4.094536	1442
372	4.095033	1442
373	4.095208	1442
374	4.096042	1442
375	4.096535	1442
376	4.096538	373
377	4.097053	1442
378	4.097054	108
379	4.097055	1442
380	4.150723	385
381	4.150725	66
382	4.150726	391
383	4.151560	1442
384	4.151564	389
385	4.152060	1442
386	4.153079	1442
387	4.153081	1442
388	4.153084	1442
389	4.154057	594
390	4.212216	66
391	4.212707	1442
392	4.213175	1442
393	4.213442	1442
394	4.213932	1442
395	4.214427	1442
396	4.214430	107
397	4.214431	379
398	4.215063	406
399	4.215064	66
400	4.215563	1442
401	4.215565	431
402	4.216578	1442
403	4.216580	1442
404	4.216582	1442
405	4.217358	555
406	4.277468	383
407	4.277469	66
408	4.278516	1442
409	4.278518	402
410	4.279497	1442
411	4.279498	424
412	4.279499	1442
413	4.279501	857
414	4.279923	1442
415	4.335456	66
416	4.335938	1442
417	4.336431	1442
418	4.336433	439
419	4.337321	1442
420	4.337323	372
421	4.337818	1442
422	4.337819	672
423	4.337822	66
424	4.337823	371
425	4.338817	1442
426	4.338818	1442
427	4.339326	1442
428	4.339451	1442
429	4.339680	1097
430	4.406969	66
431	4.406971	373
432	4.407813	1442
433	4.408198	1442
434	4.408200	385
435	4.408201	395
436	4.408703	1442
437	4.409168	1442
438	4.409424	1116
439	4.462704	66
440	4.463187	1442
441	4.463677	1442
442	4.463964	1442
443	4.464448	1442
444	4.464716	1259
445	4.464894	66
446	4.465188	1442
447	4.465678	1442
448	4.465976	1442
449	4.466160	394
450	4.466924	1442
451	4.466927	414
452	4.467427	1171
453	4.467429	408
454	4.534715	66
455	4.534920	493
456	4.535430	1442
457	4.535918	1442
458	4.536185	1442
459	4.536406	471
460	4.536407	372
461	4.536925	1442
462	4.537178	1138
463	4.537180	66
464	4.537676	1442
465	4.537943	1442
466	4.538149	216
467	4.538440	1442
468	4.598215	373
469	4.598399	376
470	4.598400	66
471	4.598688	1442
472	4.599177	1442
473	4.599671	1442
474	4.599672	398
475	4.600171	1442
476	4.600438	1442
477	4.600922	1313
478	4.663250	375
479	4.663252	66
480	4.663900	395
481	4.663902	400
482	4.664901	1442
483	4.664904	1442
484	4.664906	452
485	4.665789	1442
486	4.665791	66
487	4.665791	1442
488	4.665958	1442
489	4.666417	1442
490	4.666658	906
491	4.727208	374
492	4.727210	66
493	4.727211	456
494	4.727557	421
495	4.728060	1442
496	4.728179	1442
497	4.728681	1442
498	4.728930	1328
500	4.793971	384
501	4.793973	66
502	4.794985	1442
503	4.794988	1442
504	4.795429	1442
505	4.795430	383
506	4.796439	378
507	4.796445	1407
508	4.796446	66
509	4.796447	1442
510	4.796923	1442
511	4.797413	1442
512	4.797680	1442
513	4.798170	1442
514	4.798437	1442
515	4.798638	143
516	4.854485	66
517	4.854669	441
518	4.854676	393
519	4.855178	1442
520	4.855179	386
521	4.855677	1442
522	4.856170	1442
523	4.856172	614
524	4.919210	395
525	4.919699	399
526	4.919700	397
527	4.920699	66
528	4.921921	1442
529	4.922190	1442
530	4.922678	1442
531	4.922920	917
532	4.922921	66
533	4.923422	1442
534	4.923691	1442
535	4.924179	1442
536	4.924672	1442
537	4.924673	260
538	4.982198	66
539	4.982199	392
540	4.982717	1442
541	4.983168	1442
542	4.983436	1442
543	4.983926	1442
544	4.984416	1442
545	4.984683	1442
546	4.984920	849
547	4.985146	383
548	4.986061	390
550	5.048976	433
551	5.048983	405
552	5.048985	66
553	5.049243	394
554	5.049439	1442
555	5.049928	1442
556	5.050420	1442
557	5.050422	391
558	5.050921	1442
559	5.050923	66
560	5.051190	1442
561	5.051679	1442
562	5.052170	1442
563	5.052436	1442
564	5.052660	554
566	5.110207	66
567	5.110209	373
568	5.110715	1442
569	5.111215	1442
570	5.111669	1442
571	5.111672	153
572	5.111673	406
573	5.111899	385
575	5.174703	66
576	5.175345	1442
577	5.175848	1442
578	5.175976	1442
579	5.176453	1442
580	5.176921	1442
581	5.177183	1442
582	5.177846	1442
583	5.178161	1442
584	5.178430	1442
585	5.178643	392
586	5.178861	400
587	5.179360	398
588	5.179362	1442
589	5.179856	945
590	5.179857	66
591	5.180358	1442
592	5.180360	1181
593	5.241015	65
594	5.241194	67
595	5.241397	395
596	5.241921	1442
597	5.242466	1442
598	5.242687	1442
599	5.242938	1442
600	5.243444	1442
601	5.243920	1442
602	5.244185	1442
603	5.244676	1442
604	5.245166	1442
605	5.245433	1442
606	5.245929	1442
607	5.246415	1442
608	5.246680	1442
609	5.247170	1442
610	5.247437	1442
611	5.247926	1442
612	5.248427	1442
613	5.248684	1442
614	5.249176	1442
615	5.249664	1442
616	5.249954	1442
617	5.250435	1442
618	5.250437	416
619	5.251404	402
620	5.251406	1442
621	5.251480	1442
622	5.251931	1442
623	5.252185	1442
624	5.252675	1442
625	5.253165	1442
626	5.253432	1442
627	5.253939	1442
628	5.254412	1442
629	5.254679	1442
630	5.255171	1442
631	5.255522	1442
632	5.255926	1442
633	5.256420	1442
634	5.256683	1442
635	5.257180	1442
636	5.257401	643
637	5.295208	67
638	5.295918	1442
639	5.296184	1442
640	5.296676	1442
641	5.296677	66
642	5.296931	1097
643	5.297161	487
644	5.297162	440
645	5.297815	1442
646	5.298316	1442
647	5.298716	1442
648	5.298924	1442
649	5.299159	774
650	5.299161	479
651	5.365229	66
652	5.365231	369
653	5.366054	1442
654	5.366551	1442
655	5.366554	373
656	5.366556	395
657	5.366755	1442
658	5.367181	1442
659	5.367427	1245
660	5.423762	66
661	5.424436	1442
662	5.424685	1442
663	5.425175	1442
664	5.425178	407
665	5.425812	1442
666	5.426246	1442
667	5.426432	1442
668	5.426717	453
669	5.427011	1442
670	5.427428	1442
671	5.427923	1442
672	5.427926	394
673	5.427927	66
674	5.428470	1442
675	5.428472	459
676	5.429003	1442
677	5.429974	1442
678	5.429977	1442
679	5.430476	1442
680	5.430692	1442
681	5.430930	1442
682	5.431426	1442
683	5.431692	1442
684	5.432185	1442
685	5.432188	111
686	5.494490	66
687	5.494492	458
688	5.494927	1442
689	5.495419	1442
690	5.495683	1442
691	5.496173	1442
692	5.496667	1442
693	5.496669	367
694	5.497469	1442
695	5.497471	604
696	5.497474	359
697	5.545735	66
698	5.546175	1442
699	5.546673	1442
700	5.546676	358
701	5.547556	362
702	5.547557	1442
703	5.548051	1442
704	5.548973	1442
705	5.548975	966
706	5.548977	66
707	5.548987	1442
708	5.549235	1442
709	5.549666	1442
710	5.549932	1442
711	5.550425	1442
712	5.550912	1442
713	5.551175	1442
714	5.551391	445
715	5.602481	397
716	5.602662	422
717	5.602663	66
718	5.603178	1442
719	5.603668	1442
720	5.603935	1442
721	5.604152	435
722	5.604662	1442
723	5.604929	1442
724	5.605446	1442
725	5.605645	637
726	5.664974	66
727	5.664977	341
728	5.665425	1442
729	5.665915	1442
730	5.666190	1442
731	5.666676	1442
732	5.667173	1442
733	5.667429	1442
734	5.667645	412
735	5.667763	404
736	5.668176	1442
737	5.668178	342
738	5.668180	66
739	5.669182	1442
740	5.669184	1442
741	5.669666	1442
742	5.670165	1442
743	5.671188	1442
744	5.671189	947
745	5.729234	411
746	5.729806	380
747	5.729808	66
748	5.729809	1442
749	5.730301	1442
750	5.730813	1442
751	5.730842	359
752	5.731805	1442
753	5.731807	1442
754	5.732305	1442
755	5.732307	602
756	5.791964	66
757	5.791966	367
758	5.792471	1442
759	5.792978	1442
760	5.792980	375
761	5.793982	1442
762	5.793984	377
763	5.793985	1442
764	5.794470	1442
765	5.794969	1238
766	5.794970	66
767	5.795260	1442
768	5.795662	1442
769	5.795930	1442
770	5.796419	1442
771	5.796687	1442
772	5.797176	1442
773	5.797389	400
774	5.859209	66
775	5.859210	372
776	5.859562	372
777	5.860056	1442
778	5.860555	1442
779	5.860556	378
780	5.861560	1442
781	5.861562	1442
782	5.862062	1442
783	5.862063	1442
784	5.862462	673
785	5.920671	66
786	5.921452	1442
787	5.921456	1442
788	5.921674	1442
789	5.921929	1442
790	5.922418	1442
791	5.922909	1442
792	5.923197	1442
793	5.923414	848
794	5.923416	66
795	5.923673	379
796	5.923674	387
797	5.924169	1442
798	5.925157	1442
799	5.925159	1442
800	5.925452	1442
801	5.925675	1442
802	5.926170	1442
803	5.926383	383
804	5.927157	1347
805	5.984742	66
806	5.984745	459
807	5.985445	1442
808	5.985769	1442
809	5.985991	1442
810	5.986422	1442
811	5.986914	1442
812	5.986917	527
813	5.987443	472
814	5.987444	1442
815	5.987942	1442
816	5.987944	216
817	6.050193	66
818	6.050911	1442
819	6.051179	1442
820	6.051391	352
821	6.052110	372
822	6.052111	1442
823	6.052600	1442
824	6.053098	1442
825	6.053414	1442
826	6.053415	87
827	6.053416	66
828	6.053672	1442
829	6.054608	1442
830	6.054610	1442
831	6.055099	1442
832	6.055264	1442
833	6.055666	1442
834	6.055669	369
835	6.056602	1234
836	6.115032	368
837	6.115035	66
838	6.115404	1442
839	6.115704	1442
840	6.115892	387
841	6.115894	384
842	6.116444	1442
843	6.116705	1442
844	6.117258	1442
845	6.117466	1108
848	6.173205	66
849	6.173676	1442
850	6.174164	1442
851	6.174432	1442
852	6.174646	371
853	6.174933	1442
854	6.175424	1442
855	6.175638	384
856	6.175924	1346
857	6.175925	66
858	6.176716	1442
859	6.176719	1442
860	6.177210	378
861	6.178218	1442
862	6.178220	1442
863	6.178223	1442
864	6.178712	1137
866	6.242486	66
867	6.242488	373
868	6.242921	1442
869	6.243413	1442
870	6.243677	1442
871	6.243891	373
872	6.244464	381
873	6.244465	1442
874	6.244959	1442
875	6.245484	1442
876	6.245487	774
877	6.296951	66
878	6.297679	1442
879	6.297681	460
880	6.298180	1442
881	6.298382	488
882	6.298667	1442
883	6.299160	1442
884	6.299162	376
885	6.299660	1442
886	6.299663	66
887	6.300603	1442
888	6.300605	363
889	6.300711	1442
890	6.300925	1442
891	6.301415	1442
892	6.301418	408
893	6.370218	66
894	6.370408	361
895	6.370922	1442
896	6.371410	1442
897	6.371679	1442
898	6.371889	370
899	6.372175	1442
900	6.372390	369
901	6.372677	1442
902	6.372916	868
903	6.422705	66
904	6.423175	1442
905	6.423665	1442
906	6.424155	1442
907	6.424424	1442
908	6.424698	390
909	6.424699	376
910	6.425781	1442
911	6.425784	167
912	6.425785	66
913	6.425787	1442
914	6.426273	1442
915	6.426946	1442
916	6.426949	1442
917	6.427217	1442
918	6.427654	1273
919	6.479700	392
920	6.479701	384
921	6.479702	66
922	6.480860	1442
923	6.480863	1442
924	6.481349	1442
925	6.481350	385
926	6.482352	1442
927	6.482355	1442
928	6.482848	1071
929	6.538955	66
930	6.538956	386
931	6.539872	1442
932	6.539918	1442
933	6.539920	383
934	6.540439	1442
935	6.540455	381
936	6.540916	1442
937	6.541410	1442
938	6.541412	485
939	6.541414	66
940	6.542110	1442
941	6.542403	1442
942	6.542670	1442
943	6.543160	1442
944	6.543427	1442
945	6.543918	1442
946	6.544659	1438
948	6.604299	66
949	6.604300	385
950	6.604483	411
951	6.604674	1442
952	6.605164	1442
953	6.605654	1442
954	6.605922	1442
955	6.606414	1442
956	6.606416	446
957	6.606915	1442
958	6.607130	388
959	6.671478	390
960	6.672238	66
961	6.672239	1442
962	6.672716	1442
963	6.673150	1442
964	6.673414	1442
965	6.673904	1442
966	6.674172	1442
967	6.674662	1442
968	6.675151	1442
969	6.675425	1442
970	6.675665	1007
971	6.675889	66
972	6.676182	1442
973	6.676656	1442
974	6.676923	1442
975	6.677416	1442
976	6.677902	1442
977	6.678169	1436
978	6.678402	386
979	6.678404	378
980	6.732730	376
981	6.732732	386
982	6.732903	66
983	6.733655	1442
984	6.733657	388
985	6.734155	1442
986	6.734421	1442
987	6.734912	1442
988	6.735402	1442
989	6.735667	1430
990	6.796941	66
991	6.796943	398
992	6.798109	386
993	6.798112	384
994	6.798246	1442
995	6.798415	1442
996	6.798905	1442
997	6.799766	1442
998	6.799769	1442
999	6.800191	1439
1000	6.800193	66
1001	6.800772	1442
1002	6.801204	1442
1003	6.801653	1442
1004	6.801920	1442
1005	6.802411	1442
1006	6.802900	1442
1007	6.803153	1146
1008	6.859889	66
1009	6.859890	395
1010	6.860373	1442
1011	6.860873	1442
1012	6.861049	1442
1013	6.861170	1442
1014	6.861662	1442
1015	6.862157	1442
1016	6.862160	181
1017	6.862161	405
1018	6.862388	427
1019	6.921022	66
1020	6.921417	1442
1021	6.921907	1442
1022	6.922173	1442
1023	6.922664	1442
1024	6.923154	1442
1025	6.923421	1442
1026	6.923667	1000
1027	6.924133	66
1028	6.925119	1442
1029	6.925121	1442
1030	6.925150	1442
1031	6.926116	431
1032	6.926117	1442
1033	6.926119	1442
1034	6.926614	219
1035	6.926615	392
1036	6.926616	396
1037	6.987458	385
1038	6.987460	66
1039	6.988104	383
1040	6.988604	1442
1041	6.989099	1442
1042	6.989644	1442
1043	6.989674	1442
1044	6.989675	393
1045	6.990104	1442
1046	6.990599	1442
1047	6.990602	300
1048	7.049444	66
1049	7.049914	1442
1050	7.050403	1442
1051	7.050670	1442
1052	7.050884	393
1053	7.051526	1442
1054	7.051529	534
1055	7.051989	1442
1056	7.051991	66
1057	7.052409	1442
1058	7.052416	384
1059	7.052901	1442
1060	7.052903	392
1061	7.053399	1442
1062	7.053666	1442
1063	7.054157	1442
1064	7.054448	1115
1066	7.118722	66
1067	7.119162	1442
1068	7.119378	422
1069	7.119728	1442
1070	7.120226	1442
1071	7.120526	1442
1072	7.120907	1268
1073	7.120910	392
1074	7.121157	405
1075	7.175980	66
1076	7.176652	1442
1077	7.176919	1442
1078	7.177409	1442
1079	7.177898	1442
1080	7.178166	1442
1081	7.178655	1385
1082	7.178658	66
1083	7.179180	1442
1084	7.179184	401
1085	7.179655	1442
1086	7.179658	404
1087	7.181018	1442
1088	7.181020	1442
1089	7.181022	1442
1090	7.181515	1442
1091	7.181516	405
1092	7.182043	1442
1093	7.182816	1422
1094	7.249101	436
1095	7.249102	66
1096	7.249310	1442
1097	7.249658	1442
1098	7.250150	1442
1099	7.250153	389
1100	7.251096	385
1101	7.251097	1442
1102	7.251099	64
1103	7.251585	1442
1104	7.251588	66
1105	7.252082	1442
1106	7.252369	1442
1107	7.252657	1442
1108	7.253146	1442
1109	7.253150	461
1110	7.309470	403
1111	7.309473	393
1112	7.310155	66
1113	7.310156	506
1114	7.310650	1442
1115	7.311662	1442
1116	7.311663	1442
1117	7.311666	1442
1118	7.312153	1442
1119	7.312660	1442
1120	7.312920	1442
1121	7.313397	1420
1122	7.374313	66
1123	7.374510	495
1124	7.375193	1442
1125	7.375619	1442
1126	7.375907	1442
1127	7.376397	1442
1128	7.376665	1442
1129	7.377154	1442
1130	7.377648	1442
1131	7.377651	385
1132	7.378274	397
1133	7.378275	1442
1134	7.378769	659
1135	7.378771	66
1136	7.379269	1442
1137	7.379270	1442
1138	7.379903	1442
1139	7.380393	1442
1140	7.380660	1442
1141	7.381151	1442
1142	7.381422	1442
1143	7.381926	1442
1144	7.382147	499
1145	7.437212	399
1146	7.437214	66
1147	7.437599	411
1148	7.438097	1442
1149	7.438598	1385
1150	7.438599	477
1151	7.500444	67
1152	7.500447	387
1153	7.500448	66
1154	7.500912	1442
1155	7.501440	1442
1156	7.501668	1442
1157	7.502158	1442
1158	7.502648	1442
1159	7.502915	1442
1160	7.503433	1442
1161	7.503895	1442
1162	7.504162	1442
1163	7.504661	1442
1164	7.505143	1442
1165	7.505410	1442
1166	7.505900	1442
1167	7.506166	1442
1168	7.506657	1442
1169	7.507147	1442
1170	7.507415	1442
1171	7.508156	1442
1172	7.508645	1442
1173	7.508914	1442
1174	7.509415	1442
1175	7.509675	1442
1176	7.510327	1442
1177	7.510650	1442
1178	7.510917	1442
1179	7.511406	1442
1180	7.511897	1442
1181	7.512563	1442
1182	7.512738	1442
1183	7.513144	1442
1184	7.513411	1442
1185	7.513911	1442
1186	7.514168	1442
1187	7.514658	1442
1188	7.515148	1442
1189	7.515415	1442
1190	7.515917	1442
1191	7.516398	1442
1192	7.516401	356
1193	7.517043	1442
1194	7.517045	368
1195	7.517530	1442
1196	7.518048	1442
1197	7.518499	1442
1198	7.518646	1442
1199	7.518912	1442
1200	7.519409	1442
1201	7.519892	1442
1202	7.520160	1442
1203	7.520653	1442
1204	7.520656	553
1205	7.521159	1442
1206	7.521160	67
1207	7.521650	1442
1208	7.521918	1442
1209	7.522409	1442
1210	7.522654	1007
1211	7.565934	66
1212	7.565935	477
1213	7.566676	347
1214	7.566678	355
1215	7.566680	1442
1216	7.567176	1442
1217	7.567177	63
1218	7.629726	357
1219	7.630447	377
1220	7.630449	381
1221	7.630944	66
1222	7.631944	1442
1223	7.631945	1442
1224	7.632444	1442
1225	7.632446	1442
1226	7.632940	1442
1227	7.633393	1442
1228	7.633396	254
1229	7.633398	66
1230	7.633894	1442
1231	7.634159	1442
1232	7.634949	1442
1233	7.635158	1442
1234	7.635407	1442
1235	7.635897	1442
1236	7.636147	1073
1239	7.692217	66
1240	7.692419	373
1241	7.692421	375
1242	7.693145	1442
1243	7.693412	1442
1244	7.693905	1442
1245	7.693907	378
1246	7.694451	1442
1247	7.694897	1442
1248	7.694898	767
1255	7.758150	66
1256	7.758151	376
1257	7.759148	1442
1258	7.759150	1442
1259	7.759579	1442
1260	7.759906	1442
1261	7.759909	392
1262	7.760407	1442
1263	7.760900	1442
1264	7.760902	500
1265	7.760903	66
1266	7.761584	1442
1267	7.761888	1442
1268	7.761937	393
1269	7.762580	1442
1270	7.763077	1442
1271	7.764081	1442
1272	7.764083	941
1279	7.819886	66
1280	7.820220	383
1281	7.820720	1442
1282	7.821346	425
1283	7.821347	435
1284	7.821722	1442
1285	7.822723	1442
1286	7.822725	1442
1287	7.822727	1442
1288	7.823672	1442
1289	7.823675	404
1290	7.881476	66
1291	7.881908	1442
1292	7.882121	390
1293	7.882401	1442
1294	7.882901	1442
1295	7.882903	376
1296	7.883415	1442
1297	7.883901	1442
1298	7.883903	221
1299	7.883904	66
1300	7.884408	1442
1301	7.884409	402
1302	7.885405	1442
1303	7.885408	1442
1304	7.885914	1442
1305	7.886935	1442
1306	7.886936	1319
1311	7.950867	66
1312	7.951009	380
1313	7.951737	1442
1314	7.952042	1442
1315	7.952192	381
1316	7.953141	1442
1317	7.953142	1442
1318	7.953145	385
1319	7.953147	604
1320	7.953649	1442
1323	8.007701	66
1324	8.008403	1442
1325	8.008895	1442
1326	8.009161	1442
1327	8.009528	386
1328	8.009529	383
1329	8.010314	1442
1330	8.010816	1442
1331	8.010817	1009
1332	8.010820	66
1333	8.011322	1442
1334	8.011816	1442
1335	8.012335	1442
1336	8.012337	1442
1337	8.013113	394
1338	8.013115	1442
1339	8.013318	951
1341	8.077224	66
1342	8.077226	397
1343	8.077709	1442
1344	8.078211	1442
1345	8.078215	1442
1346	8.078442	390
1347	8.078883	1442
1348	8.079156	1442
1349	8.079370	388
1350	8.079659	1442
1351	8.079889	727
1353	8.131890	66
1354	8.132411	1442
1355	8.132902	1442
1356	8.133396	1442
1357	8.133398	394
1358	8.133896	1442
1359	8.134164	1442
1360	8.134376	397
1361	8.134688	1442
1362	8.134899	736
1363	8.134901	66
1364	8.135623	401
1366	8.136641	1442
1367	8.136643	1442
1368	8.136645	1442
1369	8.136647	388
1372	8.207616	66
1373	8.207757	398
1374	8.208393	1442
1375	8.208657	1442
1376	8.209147	1442
1377	8.209637	1442
1378	8.209903	1442
1379	8.210397	1442
1380	8.210400	386
1381	8.211442	1442
1382	8.211443	398
1383	8.211444	1442
1384	8.211941	1442
1385	8.212438	1442
1386	8.212726	1194
1387	8.212727	66
1388	8.212914	1442
1389	8.213413	1442
1390	8.213889	1442
1391	8.214156	1442
1392	8.214917	1442
1393	8.215385	1442
1394	8.215653	1442
1395	8.216143	1442
1396	8.216644	1442
1397	8.216647	690
1399	8.268689	382
1400	8.268690	66
1401	8.269155	383
1402	8.269652	1442
1403	8.269655	1442
1404	8.270151	1442
1405	8.270781	1442
1406	8.270783	382
1407	8.271156	1442
1408	8.271650	968
1409	8.331456	389
1410	8.331457	66
1411	8.331902	1442
1412	8.332401	1442
1413	8.332888	1442
1414	8.333155	1442
1415	8.333369	390
1416	8.334321	1442
1417	8.334322	432
1418	8.334382	1442
1419	8.334652	1442
1420	8.334880	656
1421	8.334883	66
1422	8.335390	1442
1423	8.335656	1442
1424	8.336569	1442
1425	8.336698	1442
1426	8.336908	1442
1427	8.337391	1345
1428	8.395687	66
1429	8.395861	396
1430	8.396476	395
1431	8.396477	1442
1432	8.397471	1442
1433	8.397473	1442
1434	8.397880	1442
1435	8.397998	1442
1436	8.398395	1442
1437	8.398628	722
1438	8.398630	389
1440	8.463942	66
1441	8.464130	398
1442	8.465126	1442
1443	8.465250	1442
1444	8.465650	1442
1445	8.465865	403
1446	8.466624	406
1447	8.466625	1442
1448	8.467124	1442
1449	8.467644	1404
1450	8.467647	66
1451	8.467928	1442
1452	8.467930	1442
1453	8.468398	1442
1454	8.468662	1442
1455	8.469153	1442
1456	8.469638	1300
1457	8.527197	403
1458	8.527631	435
1459	8.527632	66
1460	8.528633	1442
1461	8.528636	395
1462	8.528637	1442
1463	8.529129	1442
1464	8.529628	1442
1465	8.529630	1442
1466	8.529632	497
1467	8.587425	66
1468	8.588294	387
1469	8.588295	1442
1470	8.588490	1442
1471	8.588890	1442
1472	8.589157	1442
1473	8.589646	1442
1474	8.589890	940
1475	8.589892	66
1476	8.590392	1442
1477	8.591314	1442
1478	8.591320	1442
1479	8.592295	403
1480	8.592296	387
1481	8.592297	1442
1482	8.592300	1442
1483	8.592451	656
1484	8.651698	66
1485	8.651700	396
1486	8.652365	491
1487	8.652868	1442
1488	8.652871	377
1489	8.653374	1442
